t,err,px,py,pz,qw,qx,qy,qz,u1,u2,u3,u4,u5,u6
91.600000000,0.000072284,0.253681692,0.341880770,-0.288085675,-0.615097730,0.705509956,0.230306260,0.266213281,0.073340748,0.000000000,0.000000000,0.191486446,0.112655362,0.112655362
91.700000000,0.000073494,0.226819352,0.345511695,-0.258251599,-0.619181355,0.702753403,0.230540867,0.263823829,0.065470369,0.000000000,0.000000000,0.190499270,0.105385066,0.105385066
91.800000000,0.000074663,0.199891621,0.348744102,-0.228119653,-0.623160103,0.699950034,0.230902553,0.261582583,0.057637805,0.000000000,0.000000000,0.189562826,0.098050156,0.098050156
91.900000000,0.000075786,0.172906264,0.351574264,-0.197724593,-0.627040447,0.697098811,0.231388938,0.259485423,0.049837531,0.000000000,0.000000000,0.188677340,0.090659912,0.090659912
92.000000000,0.000076860,0.145871061,0.353998916,-0.167101475,-0.630828338,0.694198405,0.231998119,0.257528746,0.042064272,0.000000000,0.000000000,0.187843109,0.083223559,0.083223559
92.100000000,0.000077880,0.118793809,0.356015263,-0.136285620,-0.634529245,0.691247211,0.232728632,0.255709435,0.034312969,0.000000000,0.000000000,0.187060502,0.075750282,0.075750282
92.200000000,0.000078845,0.091682314,0.357620979,-0.105312572,-0.638148192,0.688243352,0.233579434,0.254024842,0.026578737,0.000000000,0.000000000,0.186329957,0.068249241,0.068249241
92.300000000,0.000079750,0.064544396,0.358814214,-0.074218054,-0.641689800,0.685184690,0.234549875,0.252472766,0.018856834,0.000000000,0.000000000,0.185651991,0.060729579,0.060729579
92.400000000,0.000080594,0.037387879,0.359593590,-0.043037930,-0.645158309,0.682068821,0.235639678,0.251051433,0.011142624,0.000000000,0.000000000,0.185027191,0.053200430,0.053200430
92.500000000,0.000081373,0.010220593,0.359958210,-0.011808164,-0.648557609,0.678893081,0.236848926,0.249759481,0.003431547,0.000000000,0.000000000,0.184456219,0.045670931,0.045670931
92.600000000,0.000082087,-0.016949627,0.359907654,0.019435224,-0.651891228,0.675654500,0.238178145,0.248596046,0.000000000,0.004280914,0.000000000,0.183939810,0.040290679,0.040290679
92.700000000,0.000082732,-0.044114947,0.359441980,0.050656199,-0.655161850,0.672349244,0.239629771,0.247562147,0.000000000,0.011999401,0.000000000,0.183478777,0.036647162,0.036647162
92.800000000,0.000083308,-0.071267533,0.358561726,0.081818749,-0.658371661,0.668972950,0.241207161,0.246659796,0.000000000,0.019728894,0.000000000,0.183074007,0.033036274,0.033036274
92.900000000,0.000083812,-0.098399556,0.357267908,0.112886934,-0.661522857,0.665521257,0.242913110,0.245890599,0.000000000,0.027474604,0.000000000,0.182726466,0.029469832,0.029469832
93.000000000,0.000084244,-0.125503193,0.355562018,0.143824918,-0.664617588,0.661989725,0.244750059,0.245255935,0.000000000,0.035241873,0.000000000,0.182437183,0.025959754,0.025959754
93.100000000,0.000084602,-0.152570627,0.353446025,0.174597019,-0.667657893,0.658373746,0.246720284,0.244757123,0.000000000,0.043036104,0.000000000,0.182207260,0.022518035,0.022518035
93.200000000,0.000084885,-0.179594053,0.350922370,0.205167743,-0.670645660,0.654668476,0.248826044,0.244395552,0.000000000,0.050862725,0.000000000,0.182037857,0.019156735,0.019156735
93.300000000,0.000085093,-0.206565680,0.347993963,0.235501832,-0.673582588,0.650868779,0.251069686,0.244172772,0.000000000,0.058727176,0.000000000,0.181930201,0.015887982,0.015887982
93.400000000,0.000085226,-0.233477729,0.344664183,0.265564298,-0.676470165,0.646969179,0.253453729,0.244090568,0.000000000,0.066634898,0.000000000,0.181885574,0.012723977,0.012723977
93.500000000,0.000085282,-0.260322440,0.340936871,0.295320468,-0.679309640,0.642963813,0.255980922,0.244151009,0.000000000,0.074591343,0.000000000,0.181905315,0.009677008,0.009677008
93.600000000,0.000085263,-0.287092072,0.336816325,0.324736020,-0.682102010,0.638846389,0.258654288,0.244356496,0.000000000,0.082601974,0.000000000,0.181990813,0.006759469,0.006759469
93.700000000,0.000085167,-0.313778905,0.332307300,0.353777029,-0.684847995,0.634610147,0.261477157,0.244709789,0.000000000,0.090672271,0.000000000,0.182143497,0.003983868,0.003983868
93.800000000,0.000084994,-0.340375244,0.327414996,0.382409997,-0.687548022,0.630247812,0.264453188,0.245214036,0.000000000,0.098807740,0.000000000,0.182364836,0.001362858,0.001362858
93.900000000,0.000084747,-0.366873419,0.322145057,0.410601900,-0.690202205,0.625751547,0.267586408,0.245872795,0.001090752,0.108104670,0.001090752,0.183747073,0.000000000,0.000000000
94.000000000,0.000084423,-0.393265790,0.316503560,0.438320223,-0.692810366,0.621112655,0.270881696,0.246690034,0.003363814,0.118660402,0.003363814,0.186383331,0.000000000,0.000000000
94.100000000,0.000084026,-0.419544745,0.310497014,0.465532995,-0.695371975,0.616321649,0.274344555,0.247670157,0.005442874,0.129104578,0.005442874,0.188898897,0.000000000,0.000000000
94.200000000,0.000083554,-0.445702706,0.304132347,0.492208829,-0.697886056,0.611368524,0.277980498,0.248818051,0.007314360,0.139429438,0.007314360,0.191281744,0.000000000,0.000000000
94.300000000,0.000083010,-0.471732130,0.297416899,0.518316958,-0.700351171,0.606242677,0.281795118,0.250139091,0.008964554,0.149626918,0.008964554,0.193519622,0.000000000,0.000000000
94.400000000,0.000082395,-0.497625511,0.290358418,0.543827270,-0.702765387,0.600932807,0.285794174,0.251639153,0.010379573,0.159688605,0.010379573,0.195600005,0.000000000,0.000000000
94.500000000,0.000081710,-0.523375382,0.282965044,0.568710341,-0.705126238,0.595426834,0.289983641,0.253324616,0.011545333,0.169605682,0.011545333,0.197510039,0.000000000,0.000000000
94.600000000,0.000080956,-0.548974316,0.275245305,0.592937471,-0.707430687,0.589711816,0.294369745,0.255202374,0.012447542,0.179368864,0.012447542,0.199236493,0.000000000,0.000000000
94.700000000,0.000080137,-0.574414933,0.267208107,0.616480718,-0.709675058,0.583773870,0.298958974,0.257279832,0.013071686,0.188968311,0.013071686,0.200765698,0.000000000,0.000000000
94.800000000,0.000079252,-0.599689895,0.258862718,0.639312928,-0.711854984,0.577598102,0.303758076,0.259564914,0.013403029,0.198393544,0.013403029,0.202083500,0.000000000,0.000000000
94.900000000,0.000078306,-0.624791914,0.250218766,0.661407765,-0.713965322,0.571168537,0.308774037,0.262066052,0.013426620,0.207633330,0.013426620,0.203175206,0.000000000,0.000000000
95.000000000,0.000077300,-0.649713751,0.241286221,0.682739747,-0.716000073,0.564468050,0.314014044,0.264792176,0.013127324,0.216675561,0.013127324,0.204025528,0.000000000,0.000000000
95.100000000,0.000076238,-0.674448219,0.232075385,0.703284270,-0.717952286,0.557478312,0.319485432,0.267752695,0.012489852,0.225507112,0.012489852,0.204618535,0.000000000,0.000000000
95.200000000,0.000075122,-0.698988184,0.222596883,0.723017637,-0.719813951,0.550179739,0.325195609,0.270957462,0.011498828,0.234113683,0.011498828,0.204937607,0.000000000,0.000000000
95.300000000,0.000073956,-0.723326570,0.212861648,0.741917090,-0.721575887,0.542551451,0.331151959,0.274416731,0.010138869,0.242479625,0.010138869,0.204965392,0.000000000,0.000000000
95.400000000,0.000072743,-0.747456358,0.202880909,0.759960831,-0.723227611,0.534571256,0.337361719,0.278141089,0.008394701,0.250587749,0.008394701,0.204683780,0.000000000,0.000000000
95.500000000,0.000071488,-0.771370589,0.192666179,0.777128048,-0.724757209,0.526215644,0.343831834,0.282141372,0.006251308,0.258419115,0.006251308,0.204073889,0.000000000,0.000000000
95.600000000,0.000070196,-0.795062367,0.182229238,0.793398941,-0.726151193,0.517459825,0.350568766,0.286428551,0.003694129,0.265952818,0.003694129,0.203116071,0.000000000,0.000000000
95.700000000,0.000068870,-0.818524859,0.171582127,0.808754744,-0.727394358,0.508277793,0.357578280,0.291013585,0.000709299,0.273165763,0.000709299,0.201789949,0.000000000,0.000000000
95.800000000,0.000067517,-0.841751300,0.160737125,0.823177747,-0.728469631,0.498642361,0.364865314,0.295907240,0.000000000,0.282748561,0.000000000,0.202790542,0.002716099,0.002716099
95.900000000,0.000066143,-0.864734990,0.149706741,0.836651315,-0.729357854,0.488524852,0.372434454,0.301119855,0.000000000,0.293118992,0.000000000,0.204541585,0.006594048,0.006594048
96.000000000,0.000064753,-0.887469302,0.138503700,0.849159907,-0.730037681,0.477895798,0.380288811,0.306661069,0.000000000,0.303547233,0.000000000,0.206321521,0.010934800,0.010934800
96.100000000,0.000063354,-0.909947679,0.127140922,0.860689098,-0.730485518,0.466725557,0.388429168,0.312539509,0.000000000,0.314007239,0.000000000,0.208115560,0.015746100,0.015746100
96.200000000,0.000061955,-0.932163639,0.115631513,0.871225590,-0.730675478,0.454984721,0.396853603,0.318762400,0.000000000,0.324466786,0.000000000,0.209906117,0.021032583,0.021032583
96.300000000,0.000060564,-0.954110776,0.103988750,0.880757232,-0.730579390,0.442644663,0.405557039,0.325335127,0.000000000,0.334886825,0.000000000,0.211672573,0.026795060,0.026795060
96.400000000,0.000059189,-0.975782761,0.092226061,0.889273029,-0.730166890,0.429678213,0.414530756,0.332260737,0.000000000,0.345220878,0.000000000,0.213391070,0.033029721,0.033029721
96.500000000,0.000057840,-0.997173344,0.080357014,0.896763162,-0.729405612,0.416060492,0.423761871,0.339539388,0.000000000,0.355414552,0.000000000,0.215034379,0.039727262,0.039727262
96.600000000,0.000056528,-1.018276357,0.068395297,0.903218991,-0.728261506,0.401769898,0.433232813,0.347167765,0.000000000,0.365405224,0.000000000,0.216571867,0.046871957,0.046871957
96.700000000,0.000055262,-1.039085716,0.056354709,0.908633072,-0.726699309,0.386789229,0.442920834,0.355138482,0.000000000,0.375122005,0.000000000,0.217969598,0.054440727,0.054440727
96.800000000,0.000054055,-1.059595420,0.044249135,0.912999159,-0.724683189,0.371106944,0.452797584,0.363439486,0.000000000,0.384486048,0.000000000,0.219190614,0.062402245,0.062402245
96.900000000,0.000052917,-1.079799557,0.032092539,0.916312219,-0.722177574,0.354718506,0.462828812,0.372053523,0.000000000,0.393411323,0.000000000,0.220195424,0.070716171,0.070716171
97.000000000,0.000051861,-1.099692302,0.019898941,0.918568429,-0.719148178,0.337627760,0.472974241,0.380957689,0.000000000,0.401805931,0.000000000,0.220942744,0.079332582,0.079332582
97.100000000,0.000050899,-1.119267920,0.007682403,0.919765188,-0.715563204,0.319848271,0.483187669,0.390123136,0.000000000,0.409574029,0.000000000,0.221390498,0.088191715,0.088191715
97.200000000,0.000050040,-1.138520770,-0.004542984,0.919901116,-0.711394697,0.301404525,0.493417353,0.399514973,0.000000000,0.416618393,0.000000000,0.221497075,0.097224101,0.097224101
97.300000000,0.000049296,-1.157445303,-0.016763121,0.918976055,-0.706619994,0.282332886,0.503606710,0.409092420,0.000000000,0.422843584,0.000000000,0.221222829,0.106351207,0.106351207
97.400000000,0.000048675,-1.176036064,-0.028963917,0.916991073,-0.701223186,0.262682188,0.513695357,0.418809256,0.000000000,0.428159619,0.000000000,0.220531746,0.115486617,0.115486617
97.500000000,0.000048185,-1.194287696,-0.041131299,0.913948459,-0.695196498,0.242513860,0.523620476,0.428614575,0.000000000,0.432485966,0.000000000,0.219393193,0.124537803,0.124537803
97.600000000,0.000047830,-1.212194942,-0.053251239,0.909851720,-0.688541475,0.221901494,0.533318464,0.438453853,0.000000000,0.435755601,0.000000000,0.217783619,0.133408447,0.133408447
97.700000000,0.000047614,-1.229752642,-0.065309758,0.904705582,-0.681269845,0.200929798,0.542726785,0.448270288,0.000000000,0.437918827,0.000000000,0.215688080,0.142001206,0.142001206
97.800000000,0.000047536,-1.246955737,-0.077292951,0.898515977,-0.673403981,0.179692947,0.551785921,0.458006354,0.000000000,0.438946495,0.000000000,0.213101435,0.150220784,0.150220784
97.900000000,0.000047594,-1.263799272,-0.089187002,0.891290044,-0.664976854,0.158292368,0.560441288,0.467605466,0.000000000,0.438832326,0.000000000,0.210029082,0.157977097,0.157977097
98.000000000,0.000047784,-1.280278395,-0.100978193,0.883036115,-0.656031474,0.136834082,0.568644973,0.477013663,0.000000000,0.437594072,0.000000000,0.206487159,0.165188292,0.165188292
98.100000000,0.000048099,-1.296388359,-0.112652928,0.873763708,-0.646619796,0.115425759,0.576357175,0.486181180,0.000000000,0.435273362,0.000000000,0.202502153,0.171783396,0.171783396
98.200000000,0.000048529,-1.312124523,-0.124197745,0.863483515,-0.636801191,0.094173672,0.583547243,0.495063812,0.000000000,0.431934217,0.000000000,0.198109957,0.177704388,0.177704388
98.300000000,0.000049066,-1.327482353,-0.135599331,0.852207392,-0.626640546,0.073179744,0.590194241,0.503623976,0.000000000,0.427660363,0.000000000,0.193354435,0.182907553,0.182907553
98.400000000,0.000049699,-1.342457424,-0.146844538,0.839948342,-0.616206164,0.052538877,0.596287033,0.511831423,0.000000000,0.422551564,0.000000000,0.188285627,0.187364056,0.187364056
98.500000000,0.000050417,-1.357045420,-0.157920398,0.826720503,-0.605567582,0.032336713,0.601823904,0.519663573,0.000000000,0.416719315,0.000000000,0.182957755,0.191059741,0.191059741
98.600000000,0.000051210,-1.371242136,-0.168814137,0.812539128,-0.594793475,0.012647919,0.606811793,0.527105493,0.000000000,0.410282248,0.000000000,0.177427175,0.193994242,0.193994242
98.700000000,0.000052067,-1.385043480,-0.179513192,0.797420573,-0.583949750,-0.006464936,0.611265211,0.534149544,0.000000000,0.403361600,0.000000000,0.171750432,0.196179557,0.196179557
98.800000000,0.000052980,-1.398445472,-0.190005223,0.781382274,-0.573097940,-0.024951929,0.615204970,0.540794783,0.000000000,0.396077063,0.000000000,0.165982529,0.197638224,0.197638224
98.900000000,0.000053940,-1.411444247,-0.200278128,0.764442727,-0.562293940,-0.042775793,0.618656811,0.547046165,0.000000000,0.388543225,0.000000000,0.160175508,0.198401312,0.198401312
99.000000000,0.000054940,-1.424036054,-0.210320060,0.746621471,-0.551587131,-0.059911461,0.621650030,0.552913640,0.000000000,0.380866745,0.000000000,0.154377357,0.198506357,0.198506357
99.100000000,0.000055973,-1.436217260,-0.220119433,0.727939058,-0.541019857,-0.076345249,0.624216185,0.558411203,0.000000000,0.373144331,0.000000000,0.148631280,0.197995388,0.197995388
99.200000000,0.000057034,-1.447984349,-0.229664945,0.708417037,-0.530627243,-0.092073763,0.626387933,0.563555950,0.000000000,0.365461475,0.000000000,0.142975289,0.196913153,0.196913153
99.300000000,0.000058119,-1.459333924,-0.238945583,0.688077923,-0.520437295,-0.107102650,0.628198033,0.568367201,0.000000000,0.357891904,0.000000000,0.137442082,0.195305581,0.195305581
99.400000000,0.000059222,-1.470262710,-0.247950641,0.666945177,-0.510471231,-0.121445260,0.629678538,0.572865700,0.000000000,0.350497597,0.000000000,0.132059151,0.193218541,0.193218541
99.500000000,0.000060341,-1.480767550,-0.256669731,0.645043173,-0.500743972,-0.135121307,0.630860161,0.577072928,0.000000000,0.343329288,0.000000000,0.126849065,0.190696868,0.190696868
99.600000000,0.000061473,-1.490845410,-0.265092794,0.622397174,-0.491264751,-0.148155580,0.631771830,0.581010519,0.000000000,0.336427286,0.000000000,0.121829879,0.187783660,0.187783660
99.700000000,0.000062613,-1.500493380,-0.273210111,0.599033299,-0.482037781,-0.160576741,0.632440377,0.584699801,0.000000000,0.329822522,0.000000000,0.117015608,0.184519813,0.184519813
99.800000000,0.000063760,-1.509708673,-0.281012317,0.574978498,-0.473062943,-0.172416256,0.632890371,0.588161428,0.000000000,0.323537711,0.000000000,0.112416740,0.180943746,0.180943746
99.900000000,0.000064910,-1.518488628,-0.288490412,0.550260516,-0.464336457,-0.183707441,0.633144054,0.591415115,0.000000000,0.317588548,0.000000000,0.108040745,0.177091284,0.177091284
100.000000000,0.000066061,-1.526830709,-0.295635768,0.524907865,-0.455851527,-0.194484665,0.633221355,0.594479449,0.000000000,0.311984872,0.000000000,0.103892568,0.172995670,0.172995670
100.100000000,0.000067210,-1.534732507,-0.302440140,0.498949787,-0.447598920,-0.204782671,0.633139973,0.597371776,0.000000000,0.306731771,0.000000000,0.099975080,0.168687654,0.168687654
100.200000000,0.000068354,-1.542191738,-0.308895679,0.472416224,-0.439567493,-0.214636036,0.632915492,0.600108133,0.000000000,0.301830570,0.000000000,0.096289490,0.164195651,0.164195651
100.300000000,0.000069489,-1.549206251,-0.314994937,0.445337780,-0.431744648,-0.224078743,0.632561533,0.602703230,0.000000000,0.297279716,0.000000000,0.092835703,0.159545930,0.159545930
100.400000000,0.000070612,-1.555774017,-0.320730878,0.417745689,-0.424116724,-0.233143854,0.632089909,0.605170467,0.000000000,0.293075543,0.000000000,0.089612633,0.154762825,0.154762825
100.500000000,0.000071721,-1.561893143,-0.326096883,0.389671776,-0.416669321,-0.241863274,0.631510798,0.607521971,0.000000000,0.289212911,0.000000000,0.086618461,0.149868952,0.149868952
100.600000000,0.000072811,-1.567561860,-0.331086764,0.361148423,-0.409387565,-0.250267591,0.630832902,0.609768648,0.000000000,0.285685742,0.000000000,0.083850860,0.144885421,0.144885421
100.700000000,0.000073880,-1.572778533,-0.335694764,0.332208530,-0.402256320,-0.258385976,0.630063601,0.611920256,0.000000000,0.282487451,0.000000000,0.081307169,0.139832038,0.139832038
100.800000000,0.000074924,-1.577541655,-0.339915566,0.302885476,-0.395260351,-0.266246137,0.629209103,0.613985468,0.000000000,0.279611289,0.000000000,0.078984544,0.134727494,0.134727494
100.900000000,0.000075939,-1.581849853,-0.343744303,0.273213083,-0.388384448,-0.273874317,0.628274570,0.615971950,0.000000000,0.277050610,0.000000000,0.076880075,0.129589541,0.129589541
101.000000000,0.000076923,-1.585701883,-0.347176559,0.243225577,-0.381613505,-0.281295314,0.627264243,0.617886436,0.000000000,0.274799072,0.000000000,0.074990871,0.124435142,0.124435142
101.100000000,0.000077873,-1.589096634,-0.350208373,0.212957545,-0.374932582,-0.288532540,0.626181542,0.619734789,0.000000000,0.272850778,0.000000000,0.073314143,0.119280620,0.119280620
101.200000000,0.000078784,-1.592033127,-0.352836250,0.182443898,-0.368326927,-0.295608080,0.625029157,0.621522076,0.000000000,0.271200383,0.000000000,0.071847249,0.114141776,0.114141776
101.300000000,0.000079654,-1.594510514,-0.355057158,0.151719831,-0.361781991,-0.302542782,0.623809128,0.623252619,0.000000000,0.269843157,0.000000000,0.070587742,0.109034005,0.109034005
101.400000000,0.000080480,-1.596528083,-0.356868536,0.120820782,-0.355283414,-0.309356341,0.622522913,0.624930055,0.000000000,0.268775021,0.000000000,0.069533402,0.103972394,0.103972394
101.500000000,0.000081259,-1.598085250,-0.358268296,0.089782389,-0.348817005,-0.316067395,0.621171437,0.626557376,0.000000000,0.267992565,0.000000000,0.068682257,0.098971809,0.098971809
101.600000000,0.000081988,-1.599181569,-0.359254823,0.058640451,-0.342368706,-0.322693621,0.619755142,0.628136975,0.000000000,0.267493042,0.000000000,0.068032602,0.094046974,0.094046974
101.700000000,0.000082666,-1.599816722,-0.359826980,0.027430889,-0.335924552,-0.329251831,0.618274022,0.629670677,0.000000000,0.267274354,0.000000000,0.067583013,0.089212543,0.089212543
101.800000000,0.000083289,-1.599990528,-0.359984108,-0.003810301,-0.329470620,-0.335758060,0.616727649,0.631159760,0.000000000,0.267335028,0.000000000,0.067332354,0.084483161,0.084483161
101.900000000,0.000083856,-1.599702937,-0.359726027,-0.035047087,-0.322992974,-0.342227666,0.615115191,0.632604983,0.000000000,0.267674179,0.000000000,0.067279787,0.079873526,0.079873526
102.000000000,0.000084365,-1.598954034,-0.359053034,-0.066243439,-0.316477605,-0.348675405,0.613435432,0.634006592,0.000000000,0.268291477,0.000000000,0.067424772,0.075398437,0.075398437
102.100000000,0.000084814,-1.597744034,-0.357965906,-0.097363376,-0.309910369,-0.355115521,0.611686769,0.635364326,0.000000000,0.269187093,0.000000000,0.067767074,0.071072850,0.071072850
102.200000000,0.000085201,-1.596073287,-0.356465899,-0.128371005,-0.303276924,-0.361561811,0.609867220,0.636677421,0.000000000,0.270361658,0.000000000,0.068306763,0.066911918,0.066911918
102.300000000,0.000085524,-1.593942278,-0.354554743,-0.159230562,-0.296562660,-0.368027701,0.607974420,0.637944594,0.000000000,0.271816200,0.000000000,0.069044214,0.062931036,0.062931036
102.400000000,0.000085784,-1.591351620,-0.352234643,-0.189906455,-0.289752632,-0.374526306,0.606005606,0.639164035,0.000000000,0.273552090,0.000000000,0.069980102,0.059145882,0.059145882
102.500000000,0.000085978,-1.588302062,-0.349508276,-0.220363301,-0.282831495,-0.381070481,0.603957609,0.640333382,0.000000000,0.275570967,0.000000000,0.071115403,0.055572457,0.055572457
102.600000000,0.000086107,-1.584794485,-0.346378788,-0.250565972,-0.275783428,-0.387672867,0.601826835,0.641449694,0.000000000,0.277874667,0.000000000,0.072451382,0.052227113,0.052227113
102.700000000,0.000086168,-1.580829900,-0.342849789,-0.280479634,-0.268592076,-0.394345932,0.599609237,0.642509412,0.000000000,0.280465132,0.000000000,0.073989584,0.049126590,0.049126590
102.800000000,0.000086163,-1.576409453,-0.338925349,-0.310069784,-0.261240473,-0.401101997,0.597300300,0.643508317,0.000000000,0.283344309,0.000000000,0.075731820,0.046288042,0.046288042
102.900000000,0.000086091,-1.571534419,-0.334609996,-0.339302294,-0.253710988,-0.407953250,0.594895001,0.644441478,0.000000000,0.286514037,0.000000000,0.077680143,0.043729055,0.043729055
103.000000000,0.000085951,-1.566206205,-0.329908709,-0.368143447,-0.245985257,-0.414911754,0.592387780,0.645303190,0.000000000,0.289975910,0.000000000,0.079836820,0.041467668,0.041467668
103.100000000,0.000085744,-1.560426348,-0.324826910,-0.396559978,-0.238044133,-0.421989435,0.589772507,0.646086911,0.000000000,0.293731119,0.000000000,0.082204294,0.039522373,0.039522373
103.200000000,0.000085471,-1.554196516,-0.319370461,-0.424519112,-0.229867640,-0.429198060,0.587042439,0.646785179,0.000000000,0.297780264,0.000000000,0.084785138,0.037912112,0.037912112
103.300000000,0.000085132,-1.547518508,-0.313545657,-0.451988601,-0.221434934,-0.436549191,0.584190182,0.647389531,0.000000000,0.302123142,0.000000000,0.087581987,0.036656258,0.036656258
103.400000000,0.000084729,-1.540394249,-0.307359217,-0.478936763,-0.212724281,-0.444054122,0.581207654,0.647890408,0.000000000,0.306758490,0.000000000,0.090597462,0.035774573,0.035774573
103.500000000,0.000084261,-1.532825795,-0.300818277,-0.505332515,-0.203713056,-0.451723789,0.578086039,0.648277055,0.000000000,0.311683687,0.000000000,0.093834068,0.035287147,0.035287147
103.600000000,0.000083731,-1.524815330,-0.293930383,-0.531145414,-0.194377759,-0.459568656,0.574815758,0.648537417,0.000000000,0.316894416,0.000000000,0.097294078,0.035214302,0.035214302
103.700000000,0.000083139,-1.516365165,-0.286703478,-0.556345688,-0.184694069,-0.467598563,0.571386431,0.648658024,0.000000000,0.322384260,0.000000000,0.100979374,0.035576467,0.035576467
103.800000000,0.000082489,-1.507477738,-0.279145900,-0.580904270,-0.174636925,-0.475822544,0.567786856,0.648623879,0.000000000,0.328144256,0.000000000,0.104891275,0.036394002,0.036394002
103.900000000,0.000081781,-1.498155612,-0.271266366,-0.604792835,-0.164180661,-0.484248603,0.564005001,0.648418353,0.000000000,0.334162373,0.000000000,0.109030315,0.037686966,0.037686966
104.000000000,0.000081018,-1.488401478,-0.263073965,-0.627983831,-0.153299195,-0.492883441,0.560028004,0.648023075,0.000000000,0.340422942,0.000000000,0.113395992,0.039474829,0.039474829
104.100000000,0.000080203,-1.478218149,-0.254578148,-0.650450509,-0.141966287,-0.501732140,0.555842208,0.647417850,0.000000000,0.346906016,0.000000000,0.117986465,0.041776098,0.041776098
104.200000000,0.000079338,-1.467608563,-0.245788713,-0.672166957,-0.130155869,-0.510797797,0.551433218,0.646580596,0.000000000,0.353586679,0.000000000,0.122798218,0.044607866,0.044607866
104.300000000,0.000078426,-1.456575780,-0.236715799,-0.693108128,-0.117842476,-0.520081100,0.546786004,0.645487309,0.000000000,0.360434321,0.000000000,0.127825667,0.047985254,0.047985254
104.400000000,0.000077471,-1.445122984,-0.227369871,-0.713249867,-0.105001776,-0.529579866,0.541885044,0.644112095,0.000000000,0.367411882,0.000000000,0.133060738,0.051920757,0.051920757
104.500000000,0.000076476,-1.433253477,-0.217761710,-0.732568946,-0.091611213,-0.539288526,0.536714541,0.642427251,0.000000000,0.374475122,0.000000000,0.138492401,0.056423472,0.056423472
104.600000000,0.000075445,-1.420970683,-0.207902398,-0.751043080,-0.077650772,-0.549197585,0.531258695,0.640403442,0.000000000,0.381571934,0.000000000,0.144106190,0.061498213,0.061498213
104.700000000,0.000074381,-1.408278145,-0.197803307,-0.768650964,-0.063103867,-0.559293072,0.525502068,0.638009983,0.000000000,0.388641786,0.000000000,0.149883713,0.067144537,0.067144537
104.800000000,0.000073289,-1.395179524,-0.187476086,-0.785372288,-0.047958344,-0.569555993,0.519430035,0.635215244,0.000000000,0.395615336,0.000000000,0.155802200,0.073355676,0.073355676
104.900000000,0.000072173,-1.381678597,-0.176932646,-0.801187768,-0.032207579,-0.579961843,0.513029334,0.631987211,0.000000000,0.402414334,0.000000000,0.161834100,0.080117431,0.080117431
105.000000000,0.000071038,-1.367779258,-0.166185147,-0.816079162,-0.015851645,-0.590480199,0.506288706,0.628294204,0.000000000,0.408951892,0.000000000,0.167946794,0.087407070,0.087407070
105.100000000,0.000069889,-1.353485514,-0.155245987,-0.830029296,0.001101504,-0.601074460,0.499199633,0.624105765,0.000000000,0.415133216,0.000000000,0.174102469,0.095192311,0.095192311
105.200000000,0.000068729,-1.338801487,-0.144127781,-0.843022080,0.018634897,-0.611701782,0.491757140,0.619393724,0.000000000,0.420856920,0.000000000,0.180258203,0.103430465,0.103430465
105.300000000,0.000067565,-1.323731409,-0.132843352,-0.855042531,0.036721536,-0.622313264,0.483960637,0.614133399,0.000000000,0.426016952,0.000000000,0.186366323,0.112067865,0.112067865
105.400000000,0.000066400,-1.308279627,-0.121405715,-0.866076785,0.055323615,-0.632854437,0.475814761,0.608304917,0.000000000,0.430505207,0.000000000,0.192375090,0.121039666,0.121039666
105.500000000,0.000065239,-1.292450592,-0.109828060,-0.876112117,0.074392061,-0.643266091,0.467330155,0.601894578,0.000000000,0.434214758,0.000000000,0.198229714,0.130270153,0.130270153
105.600000000,0.000064087,-1.276248867,-0.098123740,-0.885136954,0.093866497,-0.653485454,0.458524121,0.594896186,0.000000000,0.437043641,0.000000000,0.203873726,0.139673619,0.139673619
105.700000000,0.000062948,-1.259679121,-0.086306251,-0.893140887,0.113675708,-0.663447700,0.449421074,0.587312251,0.000000000,0.438898988,0.000000000,0.209250658,0.149155871,0.149155871
105.800000000,0.000061826,-1.242746129,-0.074389223,-0.900114687,0.133738667,-0.673087743,0.440052723,0.579154953,0.000000000,0.439701263,0.000000000,0.214305955,0.158616374,0.158616374
105.900000000,0.000060724,-1.225454769,-0.062386397,-0.906050313,0.153966105,-0.682342216,0.430457936,0.570446759,0.000000000,0.439388268,0.000000000,0.218989003,0.167950930,0.167950930
106.000000000,0.000059646,-1.207810022,-0.050311614,-0.910940919,0.174262610,-0.691151523,0.420682231,0.561220612,0.000000000,0.437918588,0.000000000,0.223255139,0.177054791,0.177054791
106.100000000,0.000058594,-1.189816972,-0.038178799,-0.914780867,0.194529129,-0.699461826,0.410776909,0.551519631,0.000000000,0.435274127,0.000000000,0.227067467,0.185825984,0.185825984
106.200000000,0.000057573,-1.171480801,-0.026001942,-0.917565729,0.214665745,-0.707226808,0.400797843,0.541396296,0.000000000,0.431461466,0.000000000,0.230398328,0.194168612,0.194168612
106.300000000,0.000056585,-1.152806793,-0.013795085,-0.919292293,0.234574541,-0.714409101,0.390803993,0.530911160,0.000000000,0.426511890,0.000000000,0.233230306,0.201995892,0.201995892
106.400000000,0.000055632,-1.133800327,-0.001572303,-0.919958571,0.254162372,-0.720981267,0.380855725,0.520131155,0.000000000,0.420480038,0.000000000,0.235556672,0.209232692,0.209232692
